#kx 	 Dy 	 DP 	 WW 	 (DP-WW)/DP 
75.3982	3.14159	-0.0427436	0.315016	8.36989
75.3982	4.71239	-0.163436	-0.0931352	0.430143
75.3982	6.28319	-0.059865	-0.190195	-2.17707
75.3982	7.85398	0.3249	0.0632162	0.805429
75.3982	9.42478	0.983138	0.11704	0.880952
75.3982	10.9956	0.736619	-0.0427564	1.05804
75.3982	12.5664	-0.104526	-0.358911	-2.4337
75.3982	14.1372	-0.390112	-0.221966	0.43102
75.3982	15.708	0.251975	0.0737507	0.70731
75.3982	17.2788	0.912127	0.195391	0.785786
75.3982	18.8496	0.531561	0.0101171	0.980967
75.3982	20.4204	0.465847	-0.263167	1.56492
75.3982	21.9911	0.299287	-0.0196779	1.06575
75.3982	23.5619	0.52461	0.29354	0.440459
75.3982	25.1327	0.66847	0.192882	0.711458
75.3982	26.7035	-0.222728	0.11439	1.51359
75.3982	28.2743	0.586967	-0.115726	1.19716
75.3982	29.8451	0.738448	-0.212628	1.28794
75.3982	31.4159	-0.019363	0.00760548	1.39279
75.3982	32.9867	-1.00625	-0.101077	0.89955
75.3982	34.5575	-0.510826	-0.0391221	0.923414
75.3982	36.1283	-0.621691	0.00505897	1.00814
75.3982	37.6991	-0.372504	-0.0171075	0.954074
75.3982	39.2699	0.766897	-0.0304445	1.0397
75.3982	40.8407	0.37905	-0.0192698	1.05084
75.3982	42.4115	-0.680588	0.0162593	1.02389
75.3982	43.9823	1.07717	0.108769	0.899024
75.3982	45.5531	0.0191354	0.074047	-2.86963
75.3982	47.1239	-0.743826	-0.123397	0.834105
75.3982	48.6947	1.07035	0.0679229	0.936541
75.3982	50.2655	1.578	-0.106759	1.06765
75.3982	51.8363	1.02775	0.247016	0.759654
75.3982	53.4071	1.32079	0.658975	0.501076
75.3982	54.9779	-0.170382	0.166095	1.97484
75.3982	56.5487	-1.22331	0.570507	1.46636
75.3982	58.1195	-0.643051	0.497068	1.77298
75.3982	59.6903	0.0987903	-0.0155707	1.15761
75.3982	61.2611	0.179744	-0.444292	3.47181
75.3982	62.8319	0.145097	-0.378683	3.60985
75.3982	64.4026	-0.67415	-0.526064	0.219663
75.3982	65.9734	-1.30663	-0.363378	0.721898
75.3982	67.5442	-0.315959	0.340095	2.07639
75.3982	69.115	0.423081	0.56106	-0.32613
75.3982	70.6858	0.84559	-0.10998	1.13006
75.3982	72.2566	0.703631	-0.251489	1.35742
75.3982	73.8274	0.815411	-0.0406991	1.04991
75.3982	75.3982	0.578005	0.390912	0.323687
75.3982	76.969	0.351848	0.363881	-0.0341969
75.3982	78.5398	-0.11333	0.0821582	1.72495
75.3982	80.1106	0.144623	-0.559174	4.86642
75.3982	81.6814	0.0452158	-0.256684	6.67686
75.3982	83.2522	-0.446881	-0.0923373	0.793374
75.3982	84.823	-0.0951792	-0.0408314	0.571005
75.3982	86.3938	0.155577	-0.0708617	1.45548
75.3982	87.9646	0.0307368	0.270118	-7.78808
75.3982	89.5354	-0.703003	0.406541	1.57829
75.3982	91.1062	-1.44712	-0.336587	0.767409
75.3982	92.677	-1.1338	0.186372	1.16438
75.3982	94.2478	-0.847491	0.239989	1.28318
75.3982	95.8186	-0.411264	0.288275	1.70095
75.3982	97.3894	-0.87524	0.18025	1.20594
75.3982	98.9602	-1.079	-0.352836	0.672996
75.3982	100.531	-1.07217	-0.06853	0.936083
75.3982	102.102	-0.575915	-0.0956197	0.833969
75.3982	103.673	-0.305169	0.015531	1.05089
75.3982	105.243	0.274487	-0.507608	2.8493
75.3982	106.814	-0.18927	-0.682413	-2.60551
75.3982	108.385	0.271354	-0.11983	1.4416
75.3982	109.956	-0.0853669	0.18629	3.18223
75.3982	111.527	-0.714991	-0.0636533	0.910973
75.3982	113.097	0.360935	-0.295315	1.81819
75.3982	114.668	0.39371	-0.0929045	1.23597
75.3982	116.239	-0.125816	0.372609	3.96154
75.3982	117.81	-0.112931	0.0592286	1.52447
75.3982	119.381	0.302048	-0.466114	2.54318
75.3982	120.951	0.66365	-0.321242	1.48405
75.3982	122.522	0.693771	-0.254615	1.367
75.3982	124.093	0.244241	-0.170641	1.69866
75.3982	125.664	0.467217	0.393782	0.157174
75.3982	127.235	0.466673	0.750102	-0.60734
75.3982	128.805	0.0270476	-0.295814	11.9368
75.3982	130.376	-0.686779	-0.216083	0.685367
75.3982	131.947	0.215524	-0.2145	1.99525
75.3982	133.518	0.0677585	-1.07974	16.9352
75.3982	135.088	-0.0164458	0.0785644	5.77716
75.3982	136.659	0.104644	0.855665	-7.17691
75.3982	138.23	-0.971226	0.146081	1.15041
75.3982	139.801	-0.931915	-0.374514	0.598125
75.3982	141.372	-0.246654	0.518067	3.10038
75.3982	142.942	0.214314	0.392032	-0.82924
75.3982	144.513	-0.199955	-0.142494	0.287369
75.3982	146.084	-1.02609	-0.632561	0.383521
75.3982	147.655	-0.322894	-0.494088	-0.530189
75.3982	149.226	-0.00478532	-0.557222	-115.444
75.3982	150.796	0.106641	0.002427	0.977242
75.3982	152.367	-0.00920422	-0.221994	-23.1188
75.3982	153.938	0.037517	-0.816906	22.7743
75.3982	155.509	0.292941	-0.230045	1.7853
75.3982	157.08	0.510389	0.276111	0.459019
75.3982	158.65	0.202727	1.18172	-4.82915
75.3982	160.221	0.472328	1.01691	-1.15297
75.3982	161.792	0.520364	0.148832	0.713984
75.3982	163.363	-0.0960986	0.322444	4.35535
75.3982	164.934	-0.670253	-0.167213	0.750522
75.3982	166.504	-0.483551	-0.323892	0.33018
75.3982	168.075	-0.755107	-0.401307	0.468542
75.3982	169.646	-0.700974	-0.54436	0.223422
75.3982	171.217	0.357468	-1.446	5.04513
75.3982	172.788	-0.107236	-0.926723	-7.64191
75.3982	174.358	-0.268465	-0.0807395	0.699255
75.3982	175.929	-0.0943022	0.798031	9.46249
75.3982	177.5	-0.0725264	-0.419682	-4.78661
75.3982	179.071	0.140069	-0.909126	7.49058
75.3982	180.642	0.685711	0.165931	0.758016
75.3982	182.212	0.862208	0.0239698	0.9722
75.3982	183.783	0.344389	-0.73556	3.13584
75.3982	185.354	0.0780835	-0.044103	1.56482
75.3982	186.925	-0.0957054	-0.335658	-2.5072
75.3982	188.496	0.0522782	-0.566755	11.8411
75.3982	190.066	-0.0877996	-0.742859	-7.46085
75.3982	191.637	-0.369718	-0.500127	-0.352728
75.3982	193.208	-0.402279	0.215626	1.53601
75.3982	194.779	0.165041	-0.0757158	1.45877
75.3982	196.35	-0.149964	-0.335507	-1.23725
75.3982	197.92	-0.371894	0.0363843	1.09784
75.3982	199.491	-0.217711	0.822502	4.77795

76.1836	0	0.166161	0.0275627	0.834121
76.1836	1.5708	0.263086	0.197897	0.247785
76.1836	3.14159	0.258382	0.321924	-0.245922
76.1836	4.71239	0.171473	-0.219648	2.28094
76.1836	6.28319	0.238368	-0.0856295	1.35923
76.1836	7.85398	0.184955	-0.212716	2.1501
76.1836	9.42478	0.666062	0.0610854	0.908289
76.1836	10.9956	0.672962	0.20219	0.699553
76.1836	12.5664	0.0259947	-0.248588	10.563
76.1836	14.1372	-0.208716	-0.156738	0.249037
76.1836	15.708	0.0344739	0.110452	-2.20394
76.1836	17.2788	0.188887	0.20807	-0.101559
76.1836	18.8496	0.2979	0.207129	0.304702
76.1836	20.4204	0.992988	-0.258569	1.2604
76.1836	21.9911	0.538027	-0.141967	1.26387
76.1836	23.5619	0.118734	0.487373	-3.10476
76.1836	25.1327	-0.33405	0.595187	2.78173
76.1836	26.7035	-0.355706	0.178575	1.50203
76.1836	28.2743	0.525504	-0.132195	1.25156
76.1836	29.8451	0.356736	-0.14913	1.41804
76.1836	31.4159	0.00899213	-0.0664043	8.38471
76.1836	32.9867	-0.576157	0.102256	1.17748
76.1836	34.5575	0.771515	-0.14867	1.1927
76.1836	36.1283	0.183096	-0.263303	2.43806
76.1836	37.6991	-0.0422769	-0.0522404	-0.235672
76.1836	39.2699	1.0157	-0.0961129	1.09463
76.1836	40.8407	1.04821	-0.0988034	1.09426
76.1836	42.4115	-0.234224	0.0738298	1.31521
76.1836	43.9823	1.30496	0.194998	0.850571
76.1836	45.5531	0.239749	0.181764	0.241857
76.1836	47.1239	-0.0164441	0.0934826	6.68488
76.1836	48.6947	0.122342	-0.00620362	1.05071
76.1836	50.2655	0.498684	-0.219562	1.44028
76.1836	51.8363	-0.947001	-0.53394	0.436178
76.1836	53.4071	-0.214686	0.58735	3.73586
76.1836	54.9779	-0.318198	0.304174	1.95593
76.1836	56.5487	-2.0281	0.469584	1.23154
76.1836	58.1195	-2.01316	0.255531	1.12693
76.1836	59.6903	-0.833188	-0.192302	0.769197
76.1836	61.2611	-0.638207	-0.406576	0.36294
76.1836	62.8319	0.0218636	-0.00577119	1.26396
76.1836	64.4026	-0.285154	-0.101681	0.643417
76.1836	65.9734	-0.471101	-0.120669	0.743856
76.1836	67.5442	0.371395	0.422358	-0.13722
76.1836	69.115	0.774734	0.844446	-0.0899818
76.1836	70.6858	0.0469142	0.220308	-3.69597
76.1836	72.2566	-0.148478	-0.22505	-0.515719
76.1836	73.8274	1.12015	0.279435	0.750537
76.1836	75.3982	1.25681	1.02906	0.181215
76.1836	76.969	0.79539	0.476305	0.401168
76.1836	78.5398	-0.0898839	0.0072513	1.08067
76.1836	80.1106	-0.29128	-0.506481	-0.738812
76.1836	81.6814	-0.597807	-0.288244	0.517831
76.1836	83.2522	-0.467728	-0.406707	0.130462
76.1836	84.823	0.297853	-0.166476	1.55892
76.1836	86.3938	0.602009	-0.0513323	1.08527
76.1836	87.9646	0.6992	-0.0477603	1.06831
76.1836	89.5354	-0.184641	0.0876969	1.47496
76.1836	91.1062	-0.495119	0.153274	1.30957
76.1836	92.677	-0.584185	0.760573	2.30194
76.1836	94.2478	-0.272535	0.319408	2.17199
76.1836	95.8186	0.0163837	0.182452	-10.1362
76.1836	97.3894	-0.574402	-0.0705559	0.877166
76.1836	98.9602	-0.569903	-0.0861362	0.848858
76.1836	100.531	-0.301847	0.369491	2.2241
76.1836	102.102	0.0410815	0.0693321	-0.687675
76.1836	103.673	-0.0680528	0.104275	2.53227
76.1836	105.243	-0.635232	-0.148225	0.76666
76.1836	106.814	-1.09163	-0.204953	0.81225
76.1836	108.385	0.718795	0.101851	0.858303
76.1836	109.956	0.765332	-0.153251	1.20024
76.1836	111.527	-0.312824	-0.280815	0.102323
76.1836	113.097	0.443713	0.0779131	0.824407
76.1836	114.668	0.636475	0.166544	0.738334
76.1836	116.239	-0.14523	0.472732	4.25506
76.1836	117.81	0.0553067	-0.166272	4.00636
76.1836	119.381	0.339706	-0.240962	1.70933
76.1836	120.951	1.27009	-0.127569	1.10044
76.1836	122.522	0.940271	0.00476505	0.994932
76.1836	124.093	0.166374	0.241792	-0.453302
76.1836	125.664	0.148693	0.768824	-4.17053
76.1836	127.235	0.607089	0.904568	-0.490008
76.1836	128.805	-0.022043	-0.197492	-7.95936
76.1836	130.376	-0.699386	0.0227027	1.03246
76.1836	131.947	-0.134703	-0.307823	-1.28519
76.1836	133.518	-0.115877	-1.38902	-10.9871
76.1836	135.088	0.282598	-0.0138627	1.04905
76.1836	136.659	0.43805	0.422502	0.0354949
76.1836	138.23	-0.49448	0.0968954	1.19595
76.1836	139.801	-0.427223	-0.210528	0.507219
76.1836	141.372	0.104081	0.220542	-1.11895
76.1836	142.942	0.503401	-0.315639	1.62701
76.1836	144.513	-0.235906	-0.743164	-2.15025
76.1836	146.084	-0.363932	-0.62539	-0.718426
76.1836	147.655	0.00024432	0.944989	-3866.84
76.1836	149.226	0.116838	0.563631	-3.82404
76.1836	150.796	0.0104179	0.348528	-32.4549
76.1836	152.367	0.0093953	-0.163293	18.3803
76.1836	153.938	0.00174246	-0.56382	324.576
76.1836	155.509	0.31268	0.0388867	0.875634
76.1836	157.08	0.26228	1.03582	-2.94929
76.1836	158.65	0.202965	1.5586	-6.67917
76.1836	160.221	0.269442	0.710794	-1.63802
76.1836	161.792	-0.0223992	0.146924	7.55936
76.1836	163.363	-0.509216	0.548476	2.0771
76.1836	164.934	-0.431465	-0.405466	0.0602595
76.1836	166.504	-0.301241	-0.112565	0.626328
76.1836	168.075	-0.798849	0.411523	1.51515
76.1836	169.646	-0.172341	0.243534	2.41309
76.1836	171.217	0.405295	-0.900532	3.22192
76.1836	172.788	-0.142219	-0.466865	-2.28271
76.1836	174.358	-0.176899	0.210713	2.19115
76.1836	175.929	-0.175976	0.346167	2.96713
76.1836	177.5	-0.464792	-0.51955	-0.117811
76.1836	179.071	-0.125605	-0.736219	-4.86138
76.1836	180.642	0.506143	0.532996	-0.0530542
76.1836	182.212	0.956911	-0.182645	1.19087
76.1836	183.783	0.397257	-0.518546	2.30532
76.1836	185.354	0.0281798	0.204703	-6.26417
76.1836	186.925	0.111307	-0.447033	5.01622
76.1836	188.496	-0.0221005	-0.280705	-11.7013
76.1836	190.066	-0.35306	-0.250829	0.289556
76.1836	191.637	-0.419376	0.405224	1.96625
76.1836	193.208	-0.0795991	0.359767	5.51973
76.1836	194.779	0.173608	-0.163012	1.93897
76.1836	196.35	-0.159059	0.108858	1.68439
76.1836	197.92	-0.437624	0.554896	2.26797
76.1836	199.491	-0.218891	0.628168	3.86977

76.969	0	0.428567	-0.253235	1.59089
76.969	1.5708	0.47421	-0.237426	1.50068
76.969	3.14159	0.660795	-0.0193693	1.02931
76.969	4.71239	0.407267	-0.336079	1.82521
76.969	6.28319	0.418377	-0.167504	1.40037
76.969	7.85398	0.302585	-0.528244	2.74577
76.969	9.42478	0.23926	-0.0695135	1.29054
76.969	10.9956	0.573667	0.299483	0.47795
76.969	12.5664	0.251882	0.0401593	0.840563
76.969	14.1372	-0.0905314	-0.0395268	0.563391
76.969	15.708	-0.124908	-0.0425622	0.659252
76.969	17.2788	-0.433951	0.221254	1.50986
76.969	18.8496	-0.0856094	0.224369	3.62084
76.969	20.4204	1.03221	-0.0811526	1.07862
76.969	21.9911	0.572259	-0.19362	1.33834
76.969	23.5619	-0.117386	0.22277	2.89776
76.969	25.1327	-0.541986	0.348785	1.64353
76.969	26.7035	-0.129377	-0.244136	-0.887011
76.969	28.2743	0.286653	-0.177115	1.61787
76.969	29.8451	0.12179	-0.0109344	1.08978
76.969	31.4159	0.314976	-0.137385	1.43617
76.969	32.9867	0.156952	0.0756431	0.51805
76.969	34.5575	0.881911	-0.406243	1.46064
76.969	36.1283	0.172466	-0.415214	3.40751
76.969	37.6991	-0.12683	-0.0430656	0.660447
76.969	39.2699	0.547399	-0.240338	1.43905
76.969	40.8407	0.804719	-0.0974621	1.12111
76.969	42.4115	-0.254797	0.121745	1.47781
76.969	43.9823	0.59946	0.156808	0.738418
76.969	45.5531	0.298558	-0.00700613	1.02347
76.969	47.1239	0.46376	0.132675	0.713914
76.969	48.6947	0.230003	0.170172	0.260131
76.969	50.2655	-0.636099	0.0921012	1.14479
76.969	51.8363	-1.41515	-0.483871	0.658079
76.969	53.4071	0.140578	-0.390034	3.77451
76.969	54.9779	0.777886	0.293734	0.622394
76.969	56.5487	-0.262423	0.337006	2.28421
76.969	58.1195	-1.96044	0.080418	1.04102
76.969	59.6903	-1.45998	-0.14085	0.903526
76.969	61.2611	-1.53309	-0.0843154	0.945003
76.969	62.8319	-1.10225	0.356439	1.32338
76.969	64.4026	-0.858603	0.332798	1.3876
76.969	65.9734	-0.242711	0.023219	1.09567
76.969	67.5442	0.630247	0.409312	0.350552
76.969	69.115	0.0451131	0.78871	-16.4829
76.969	70.6858	-1.41684	0.316149	1.22314
76.969	72.2566	-1.29635	-0.152727	0.882187
76.969	73.8274	0.121465	0.127373	-0.0486355
76.969	75.3982	1.1031	0.860701	0.219745
76.969	76.969	0.7619	0.157763	0.792934
76.969	78.5398	0.0676992	-0.410327	7.06103
76.969	80.1106	-0.570653	-0.425956	0.253564
76.969	81.6814	-0.522334	-0.41304	0.209242
76.969	83.2522	0.0840415	-0.598311	8.11923
76.969	84.823	0.110075	-0.186593	2.69514
76.969	86.3938	0.636881	0.00531127	0.991661
76.969	87.9646	1.0217	-0.303378	1.29694
76.969	89.5354	1.13635	-0.354269	1.31176
76.969	91.1062	0.736695	0.340718	0.537504
76.969	92.677	0.0337041	0.350018	-9.38505
76.969	94.2478	0.185528	0.167819	0.0954533
76.969	95.8186	-0.100402	-0.188766	-0.880108
76.969	97.3894	-0.494234	-0.656452	-0.328221
76.969	98.9602	0.066055	-0.0293483	1.4443
76.969	100.531	0.344334	0.585566	-0.700576
76.969	102.102	0.62793	-0.108991	1.17357
76.969	103.673	0.0291679	0.211959	-6.26685
76.969	105.243	-1.49565	0.215066	1.14379
76.969	106.814	-1.11238	0.259817	1.23357
76.969	108.385	0.484067	0.078462	0.837911
76.969	109.956	0.441566	-0.0728781	1.16504
76.969	111.527	-0.731306	0.0558599	1.07638
76.969	113.097	0.326369	0.504752	-0.546572
76.969	114.668	0.601729	0.529792	0.119551
76.969	116.239	-0.50578	0.338045	1.66836
76.969	117.81	-0.203783	-0.158468	0.22237
76.969	119.381	0.242284	-0.377708	2.55895
76.969	120.951	0.958066	0.0146843	0.984673
76.969	122.522	0.257098	0.393168	-0.529255
76.969	124.093	-0.152278	0.322471	3.11765
76.969	125.664	-0.298068	0.430298	2.44362
76.969	127.235	0.519365	0.326369	0.371601
76.969	128.805	-0.155997	-0.328368	-1.10496
76.969	130.376	-0.513566	0.346984	1.67564
76.969	131.947	-0.0805188	0.0473309	1.58782
76.969	133.518	0.530133	-1.12904	3.12973
76.969	135.088	1.00785	-0.64661	1.64157
76.969	136.659	0.558094	0.855674	-0.533208
76.969	138.23	0.19687	0.875481	-3.44701
76.969	139.801	0.0419705	0.342391	-7.15791
76.969	141.372	0.106258	-0.191106	2.7985
76.969	142.942	0.273926	-0.373438	2.36328
76.969	144.513	-0.0359479	0.0174009	1.48406
76.969	146.084	0.00149349	0.393972	-262.794
76.969	147.655	-0.212542	1.75281	9.24689
76.969	149.226	0.0031456	-0.51839	165.798
76.969	150.796	-0.0745202	-0.0921283	-0.236287
76.969	152.367	-0.199318	-0.24278	-0.218056
76.969	153.938	-0.151393	0.304253	3.00969
76.969	155.509	0.178954	0.610664	-2.4124
76.969	157.08	0.408214	1.23286	-2.02013
76.969	158.65	0.0117526	1.12503	-94.7256
76.969	160.221	-0.379257	0.195716	1.51605
76.969	161.792	-0.358979	0.202439	1.56393
76.969	163.363	-0.435539	0.497983	2.14337
76.969	164.934	-0.39128	0.307204	1.78512
76.969	166.504	-0.468401	0.646692	2.38064
76.969	168.075	-0.397526	0.932649	3.34613
76.969	169.646	0.246261	1.22009	-3.95444
76.969	171.217	0.375773	0.466981	-0.242721
76.969	172.788	-0.130891	0.284095	3.17047
76.969	174.358	0.285514	-0.273341	1.95737
76.969	175.929	0.00624062	-0.586671	95.0084
76.969	177.5	-0.414711	-0.75046	-0.809595
76.969	179.071	-0.264165	-0.300758	-0.138521
76.969	180.642	0.163085	0.565796	-2.46933
76.969	182.212	0.93264	-0.0826643	1.08863
76.969	183.783	0.460804	-0.275639	1.59817
76.969	185.354	0.0319762	-0.581923	19.1987
76.969	186.925	-0.103636	-0.637062	-5.14712
76.969	188.496	-0.261928	0.349051	2.33262
76.969	190.066	-0.3281	0.0917421	1.27962
76.969	191.637	-0.0881977	0.555435	7.29761
76.969	193.208	0.0155951	0.181291	-10.6249
76.969	194.779	0.0961248	0.102813	-0.0695778
76.969	196.35	0.032891	0.481908	-13.6517
76.969	197.92	-0.47654	0.588817	2.23561
76.969	199.491	-0.333742	0.734103	3.19962

77.7544	0	0.455264	-0.511628	2.12381
77.7544	1.5708	0.692027	-0.521163	1.7531
77.7544	3.14159	0.798877	-0.17218	1.21553
77.7544	4.71239	0.315179	-0.145564	1.46185
77.7544	6.28319	0.443807	-0.0605829	1.13651
77.7544	7.85398	0.20429	-0.328089	2.606
77.7544	9.42478	-0.116189	0.00814113	1.07007
77.7544	10.9956	0.304648	0.163598	0.462994
77.7544	12.5664	0.502438	-0.0130265	1.02593
77.7544	14.1372	0.246662	0.0468547	0.810045
77.7544	15.708	0.383809	0.0394095	0.89732
77.7544	17.2788	-0.407137	-0.0372588	0.908486
77.7544	18.8496	-0.404158	0.0281672	1.06969
77.7544	20.4204	0.820117	0.235401	0.712966
77.7544	21.9911	0.591859	-0.0470589	1.07951
77.7544	23.5619	0.0348516	-0.218017	7.25558
77.7544	25.1327	-0.0248158	-0.109322	-3.40535
77.7544	26.7035	0.492522	-0.384673	1.78103
77.7544	28.2743	0.325893	-0.211367	1.64858
77.7544	29.8451	0.0686382	-0.0271446	1.39547
77.7544	31.4159	0.308255	-0.0927332	1.30083
77.7544	32.9867	-0.31528	-0.256489	0.186473
77.7544	34.5575	1.00658	-0.698502	1.69394
77.7544	36.1283	0.702408	-0.338167	1.48144
77.7544	37.6991	0.349775	-0.0629833	1.18007
77.7544	39.2699	0.558582	-0.24383	1.43652
77.7544	40.8407	-0.261301	-0.0134808	0.948409
77.7544	42.4115	-0.897149	0.0935869	1.10432
77.7544	43.9823	-0.123661	0.0396607	1.32072
77.7544	45.5531	-0.647406	-0.0884736	0.863341
77.7544	47.1239	-0.143953	0.101529	1.70529
77.7544	48.6947	-0.656957	0.45672	1.6952
77.7544	50.2655	-2.29443	0.313455	1.13662
77.7544	51.8363	-0.967266	-0.0168154	0.982616
77.7544	53.4071	1.15267	-0.374128	1.32458
77.7544	54.9779	2.7206	-0.219882	1.08082
77.7544	56.5487	0.5639	0.245582	0.564493
77.7544	58.1195	-0.222565	0.141187	1.63436
77.7544	59.6903	-0.708238	-0.0227103	0.967934
77.7544	61.2611	-1.18024	0.130759	1.11079
77.7544	62.8319	-0.873928	0.436149	1.49907
77.7544	64.4026	-1.28239	0.53505	1.41723
77.7544	65.9734	-0.641307	0.0302816	1.04722
77.7544	67.5442	0.872638	0.160894	0.815623
77.7544	69.115	0.152719	0.328754	-1.15268
77.7544	70.6858	-1.17414	0.20946	1.17839
77.7544	72.2566	-1.12086	-0.0211458	0.981134
77.7544	73.8274	-0.652823	-0.203939	0.687604
77.7544	75.3982	0.837746	0.19954	0.761813
77.7544	76.969	0.963157	0.0326773	0.966073
77.7544	78.5398	0.0823998	-0.665097	9.07159
77.7544	80.1106	-0.677031	-0.347814	0.486265
77.7544	81.6814	-0.302138	-0.0994964	0.670692
77.7544	83.2522	0.0521639	-0.427186	9.18931
77.7544	84.823	-0.843613	0.0825987	1.09791
77.7544	86.3938	-0.395666	0.210356	1.53165
77.7544	87.9646	0.747073	-0.216763	1.29015
77.7544	89.5354	1.75552	-0.538312	1.30664
77.7544	91.1062	1.09914	0.0408778	0.962809
77.7544	92.677	-0.144375	-0.0835896	0.421026
77.7544	94.2478	0.173647	0.0860522	0.504442
77.7544	95.8186	-0.195006	-0.263542	-0.351458
77.7544	97.3894	-0.482847	-0.562541	-0.165052
77.7544	98.9602	0.656371	0.34932	0.467801
77.7544	100.531	0.893928	0.335829	0.624322
77.7544	102.102	0.723422	-0.312216	1.43158
77.7544	103.673	-0.200131	0.0490769	1.24522
77.7544	105.243	-1.36297	0.339361	1.24899
77.7544	106.814	-0.451814	0.590445	2.30683
77.7544	108.385	0.466311	0.104463	0.775981
77.7544	109.956	-0.414156	-0.256697	0.380192
77.7544	111.527	-1.18394	-0.0734345	0.937975
77.7544	113.097	-0.175374	0.331902	2.89254
77.7544	114.668	0.340775	0.175807	0.484097
77.7544	116.239	-0.915422	0.276848	1.30243
77.7544	117.81	-0.431331	0.172888	1.40082
77.7544	119.381	0.391601	-0.336834	1.86015
77.7544	120.951	0.205782	0.23082	-0.121673
77.7544	122.522	-0.619783	-0.0728499	0.882459
77.7544	124.093	-0.616009	-0.304251	0.506094
77.7544	125.664	-0.107759	-0.0797541	0.259884
77.7544	127.235	0.463307	-0.107894	1.23288
77.7544	128.805	-0.429491	0.124848	1.29069
77.7544	130.376	-0.0146835	0.782991	54.3244
77.7544	131.947	0.173477	-0.103223	1.59502
77.7544	133.518	0.909136	-1.28731	2.41597
77.7544	135.088	1.07556	-0.829705	1.77142
77.7544	136.659	0.818561	0.808088	0.012795
77.7544	138.23	0.142882	0.644886	-3.51343
77.7544	139.801	-0.148428	0.251564	2.69485
77.7544	141.372	0.0674093	0.227014	-2.3677
77.7544	142.942	0.232216	-0.181799	1.78289
77.7544	144.513	0.00610822	0.591052	-95.7635
77.7544	146.084	-0.0116478	0.336987	29.9315
77.7544	147.655	-0.00282268	-0.142023	-49.315
77.7544	149.226	0.095817	-1.16074	13.1141
77.7544	150.796	0.152676	-0.195476	2.28033
77.7544	152.367	0.0199556	0.412899	-19.6909
77.7544	153.938	0.196566	0.487302	-1.47908
77.7544	155.509	0.151452	0.229498	-0.515314
77.7544	157.08	-0.0286221	0.542318	19.9476
77.7544	158.65	-0.503436	0.161249	1.3203
77.7544	160.221	-0.397836	-0.0535268	0.865455
77.7544	161.792	-0.0133493	0.069719	6.22269
77.7544	163.363	-0.223484	0.13877	1.62094
77.7544	164.934	-0.362445	0.415419	2.14616
77.7544	166.504	-0.253155	0.246996	1.97567
77.7544	168.075	-0.128681	0.842643	7.5483
77.7544	169.646	0.52139	1.13516	-1.17717
77.7544	171.217	0.220293	0.501968	-1.27864
77.7544	172.788	-0.0782048	0.599001	8.65938
77.7544	174.358	0.301532	0.272012	0.097898
77.7544	175.929	0.00835461	-0.150982	19.0717
77.7544	177.5	-0.258732	-0.454549	-0.756833
77.7544	179.071	-0.0644312	-0.248149	-2.85138
77.7544	180.642	0.117232	0.746239	-5.3655
77.7544	182.212	0.845675	0.462371	0.453252
77.7544	183.783	0.406768	0.355291	0.126551
77.7544	185.354	-0.0281587	-0.612596	-20.7551
77.7544	186.925	-0.0556513	-0.390951	-6.02502
77.7544	188.496	-0.119041	0.24043	3.01972
77.7544	190.066	-0.125826	-0.471717	-2.74895
77.7544	191.637	-0.0630405	-0.0692999	-0.0992927
77.7544	193.208	-0.0532246	-0.00342128	0.93572
77.7544	194.779	0.145872	-0.0604471	1.41439
77.7544	196.35	0.185456	-0.10594	1.57124
77.7544	197.92	-0.170838	0.14984	1.87709
77.7544	199.491	-0.11879	0.883949	8.44125

78.5398	0	0.694777	-0.461954	1.66489
78.5398	1.5708	0.951123	-0.262856	1.27636
78.5398	3.14159	0.62559	0.0594208	0.905016
78.5398	4.71239	0.291555	0.183119	0.371923
78.5398	6.28319	0.324588	0.238971	0.263773
78.5398	7.85398	-0.00873973	0.108708	13.4384
78.5398	9.42478	-0.109509	0.114869	2.04895
78.5398	10.9956	0.481129	-0.0811098	1.16858
78.5398	12.5664	0.505376	-0.1194	1.23626
78.5398	14.1372	0.533179	0.268442	0.496525
78.5398	15.708	0.644563	0.238503	0.629977
78.5398	17.2788	-0.345298	-0.210753	0.389649
78.5398	18.8496	-0.51378	0.0742982	1.14461
78.5398	20.4204	0.292587	0.441888	-0.510279
78.5398	21.9911	0.302988	0.0290274	0.904196
78.5398	23.5619	0.191437	-0.213509	2.1153
78.5398	25.1327	0.22587	0.0280615	0.875763
78.5398	26.7035	0.755521	0.028845	0.961821
78.5398	28.2743	0.453191	-0.173987	1.38391
78.5398	29.8451	0.265878	0.101117	0.619688
78.5398	31.4159	0.110273	-0.00294746	1.02673
78.5398	32.9867	-0.483699	-0.430609	0.109758
78.5398	34.5575	1.39909	-0.782063	1.55898
78.5398	36.1283	1.57702	-0.375854	1.23833
78.5398	37.6991	0.553493	-0.277486	1.50134
78.5398	39.2699	1.66184	-0.107727	1.06482
78.5398	40.8407	0.206175	0.0799792	0.612081
78.5398	42.4115	-0.419232	0.123409	1.29437
78.5398	43.9823	0.126341	0.111203	0.119816
78.5398	45.5531	-0.881874	-0.127524	0.855394
78.5398	47.1239	-0.365577	0.0484403	1.1325
78.5398	48.6947	-0.460655	0.281548	1.61119
