#b 	 momk 	 DP 	 WW 	 DP error 	 WW error 
3.623922254	0	0.002128199347	0.002169996294	0.0001496949492	0.0001588570632
3.668116427	0	0.001886761581	0.001926574921	0.000132349346	0.0001418336213
3.712310601	0	0.001661849477	0.001698303081	0.0001158132174	0.0001254321065
3.756504775	0	0.001462521498	0.001489094809	9.994303252e-05	0.0001073274428
3.800698949	0	0.001290431288	0.001314176062	8.793788464e-05	9.472101325e-05
3.844893123	0	0.001135766025	0.001154664843	7.708999782e-05	8.240007427e-05
3.889087297	0	0.0009998145364	0.001015324709	6.898090097e-05	7.34406253e-05
3.93328147	0	0.0008773625353	0.0008907801957	5.99564407e-05	6.358980784e-05
3.977475644	0	0.0007712834966	0.0007846396271	5.386303634e-05	5.731821928e-05
4.021669818	0	0.0006782064733	0.0006887467153	4.744697756e-05	5.028213364e-05
4.065863992	0	0.0005895019496	0.0005985936851	4.109886815e-05	4.362549279e-05
4.110058166	0	0.0005169009795	0.0005228082029	3.608472736e-05	3.773078203e-05
4.154252339	0	0.0004534496476	0.000457092398	3.211091216e-05	3.328466131e-05
4.198446513	0	0.0003931783985	0.00039692986	2.780818408e-05	2.889861564e-05
4.242640687	0	0.0003437876147	0.000347101601	2.470465049e-05	2.562177101e-05
4.286834861	0	0.0002989746488	0.0003016184669	2.156764966e-05	2.231562138e-05
4.331029035	0	0.0002638776618	0.0002662854868	1.965697863e-05	2.050831868e-05
4.375223209	0	0.00022694702	0.0002284031211	1.687328966e-05	1.735641707e-05
4.419417382	0	0.000200976844	0.0002018471051	1.529869253e-05	1.558644987e-05
4.463611556	0	0.0001709754763	0.0001718307729	1.266505705e-05	1.293941123e-05
4.50780573	0	0.0001508714916	0.0001513476009	1.138121585e-05	1.152823034e-05
4.551999904	0	0.0001291310512	0.0001295533984	9.954674897e-06	1.008148423e-05
4.596194078	0	0.0001143882201	0.0001145990814	9.18535543e-06	9.257694948e-06
4.640388252	0	9.646685853e-05	9.664723892e-05	7.588878223e-06	7.651463854e-06
4.684582425	0	8.44878766e-05	8.470209066e-05	6.616876185e-06	6.71467566e-06
4.728776599	0	7.179315046e-05	7.193709528e-05	5.561126382e-06	5.610896186e-06
4.772970773	0	6.273091997e-05	6.286714889e-05	5.066045529e-06	5.126034942e-06
4.817164947	0	5.318842333e-05	5.329092108e-05	4.028226785e-06	4.057236984e-06
4.861359121	0	4.634509378e-05	4.642447458e-05	3.603500994e-06	3.629808931e-06
4.905553294	0	3.989591414e-05	3.995244114e-05	3.008220736e-06	3.023477117e-06
4.949747468	0	3.465019152e-05	3.469007467e-05	2.648676844e-06	2.660412531e-06
4.993941642	0	2.962707811e-05	2.965297518e-05	2.149745849e-06	2.155686351e-06
5.038135816	0	2.549074287e-05	2.549805096e-05	1.890125525e-06	1.892085281e-06
5.08232999	0	2.204968449e-05	2.205670383e-05	1.603296038e-06	1.605296311e-06
5.126524164	0	1.887471401e-05	1.887516976e-05	1.460985274e-06	1.461635362e-06
5.170718337	0	1.631435618e-05	1.631309366e-05	1.219362593e-06	1.219619041e-06
5.214912511	0	1.383296455e-05	1.382863563e-05	1.119659301e-06	1.119024989e-06
5.259106685	0	1.183757578e-05	1.183214898e-05	9.274676867e-07	9.265888783e-07
5.303300859	0	1.002662956e-05	1.002359264e-05	8.982412851e-07	8.980373822e-07
5.347495033	0	8.357175045e-06	8.354948507e-06	7.009401696e-07	7.009270754e-07
5.391689207	0	6.913037974e-06	6.91275704e-06	6.607472886e-07	6.608725139e-07
5.43588338	0	5.529894722e-06	5.529706071e-06	5.035702697e-07	5.036852858e-07
5.480077554	0	4.22990275e-06	4.23055326e-06	4.623860042e-07	4.625669135e-07
5.524271728	0	3.174985518e-06	3.175772688e-06	3.675949004e-07	3.677094565e-07
5.568465902	0	2.136818878e-06	2.13788797e-06	3.433326381e-07	3.433723034e-07
5.612660076	0	5.045669281e-06	5.046178229e-06	3.374023962e-07	3.37391787e-07

0	2.5	0.6279483616	0.7555353411	0.01258433664	0.01474374604
0.04419417382	2.5	0.6247475016	0.7457782922	0.01262160126	0.01473762618
0.08838834765	2.5	0.628212328	0.7502731106	0.0128329675	0.01478361444
0.1325825215	2.5	0.6245604955	0.7429840031	0.01278356595	0.01470709082
0.1767766953	2.5	0.6130489701	0.7268551602	0.01274914267	0.01455361831
0.2209708691	2.5	0.6051060021	0.723507744	0.01283225752	0.01461363357
0.2651650429	2.5	0.6042041653	0.7165348132	0.01276127327	0.01460643281
0.3093592168	2.5	0.6062848121	0.7139342586	0.01267639243	0.01443842958
0.3535533906	2.5	0.5987956025	0.7083038096	0.01235585883	0.01425583044
0.3977475644	2.5	0.588488839	0.6996124008	0.01186101186	0.01392685168
0.4419417382	2.5	0.5644079994	0.6728210285	0.01154605184	0.01365549572
0.4861359121	2.5	0.5565787974	0.6559043981	0.01149481959	0.0133585396
0.5303300859	2.5	0.5404781259	0.6348719341	0.01156354147	0.01326560046
0.5745242597	2.5	0.5246352704	0.6106409149	0.01149593841	0.01300601626
0.6187184335	2.5	0.4979719987	0.584070547	0.01090035907	0.01239733719
0.6629126074	2.5	0.4820460333	0.5655544151	0.01030393322	0.01184168272
0.7071067812	2.5	0.4698839373	0.5529695413	0.0103042885	0.01156307784
0.751300955	2.5	0.4589757691	0.5409086109	0.01005520708	0.01124328614
0.7954951288	2.5	0.4634573777	0.5337947835	0.009749427796	0.01086055469
0.8396893027	2.5	0.4559359802	0.5174146263	0.009579692624	0.01063954402
0.8838834765	2.5	0.4271841444	0.4825610607	0.009124338612	0.0102331952
0.9280776503	2.5	0.398181781	0.4474635494	0.008675144921	0.009690694249
0.9722718241	2.5	0.3778665533	0.4278814549	0.008339584809	0.009308621448
1.016465998	2.5	0.3548287669	0.4019725151	0.008094357998	0.008890658204
1.060660172	2.5	0.3413099619	0.383367307	0.008100160317	0.008882725081
1.104854346	2.5	0.3282149335	0.3660091109	0.007720313299	0.008604140877
1.149048519	2.5	0.3092304097	0.343936696	0.007190110976	0.007999729336
1.193242693	2.5	0.2936821015	0.3259848415	0.006944767936	0.007726195873
1.237436867	2.5	0.2790360933	0.3060831725	0.006951304683	0.00767203065
1.281631041	2.5	0.2662748908	0.2919332389	0.00643059682	0.007181016387
1.325825215	2.5	0.2469612232	0.2689140007	0.006035054155	0.006704880757
1.370019389	2.5	0.2291761084	0.2473064769	0.005755411938	0.006338925293
1.414213562	2.5	0.215881869	0.2319555722	0.005667486565	0.006258921717
1.458407736	2.5	0.2000479919	0.2131800879	0.005464119044	0.005971241438
1.50260191	2.5	0.1858261022	0.1991165121	0.005011302647	0.005498881434
1.546796084	2.5	0.1710085926	0.1824416723	0.004763073314	0.005286605186
1.590990258	2.5	0.1585019402	0.1690209313	0.004563518285	0.005089622065
1.635184431	2.5	0.1421392469	0.1524053023	0.004262648278	0.00482170322
1.679378605	2.5	0.1300499932	0.1399613693	0.004122892746	0.004590698386
1.723572779	2.5	0.1197328505	0.128171159	0.003671013918	0.004119599232
1.767766953	2.5	0.112134741	0.1189445003	0.003520313117	0.003863281254
1.811961127	2.5	0.1052548169	0.1107256944	0.003506248613	0.003816565421
1.856155301	2.5	0.09526449329	0.09960077495	0.003351203122	0.003665458642
1.900349474	2.5	0.08464406057	0.08809173325	0.003043661496	0.003308703014
1.944543648	2.5	0.07627743913	0.07902027936	0.002768895441	0.003004929631
1.988737822	2.5	0.06964157194	0.07181816046	0.002557618482	0.002728608123
2.032931996	2.5	0.06369070171	0.06577102871	0.002469707377	0.002662058162
2.07712617	2.5	0.05703915653	0.05940814258	0.002415679064	0.002614741455
2.121320344	2.5	0.05017787488	0.05237466542	0.002055386764	0.002372362641
2.165514517	2.5	0.04533471759	0.04719302915	0.001863363444	0.002142957608
2.209708691	2.5	0.03975608882	0.04127551155	0.001678905294	0.001958988868
2.253902865	2.5	0.03594235368	0.03711985749	0.001697161112	0.001966865721
2.298097039	2.5	0.0320945724	0.03292414208	0.001588978156	0.001825006338
2.342291213	2.5	0.02858110496	0.02937381941	0.001449811444	0.001692087082
2.386485387	2.5	0.02550616017	0.02653245068	0.001325524529	0.001539023914
2.43067956	2.5	0.02247357655	0.02331689355	0.001213444291	0.001380940816
2.474873734	2.5	0.01941902984	0.01998840859	0.001092466474	0.001213777532
2.519067908	2.5	0.01740672876	0.01764837715	0.001040762825	0.00111003095
2.563262082	2.5	0.01526570452	0.01544269824	0.0009557408558	0.001010028421
2.607456256	2.5	0.01349025701	0.01359734167	0.0009110238308	0.0009270360337
2.651650429	2.5	0.01232669497	0.01252078888	0.0009496273992	0.001005598249
2.695844603	2.5	0.01109637122	0.01128364233	0.0009316743583	0.001025548052
2.740038777	2.5	0.009747713103	0.009993182964	0.0008029021936	0.0009093860217
2.784232951	2.5	0.008349678449	0.008528775424	0.0006193506193	0.000685831964
2.828427125	2.5	0.007229428611	0.007343609516	0.0005133270851	0.0005514360791
2.872621299	2.5	0.006059313168	0.006137175416	0.0004269201816	0.0004367179882
2.916815472	2.5	0.005437341304	0.005481827276	0.0004038976245	0.0004241510691
2.961009646	2.5	0.004978412409	0.004982718723	0.0004477218051	0.0004651606398
3.00520382	2.5	0.004354991022	0.004367498257	0.0004124920896	0.0004391127752
3.049397994	2.5	0.003663298912	0.003671692696	0.0003069345896	0.0003216080451
3.093592168	2.5	0.003216854482	0.003199036324	0.000277169861	0.0002795207546
3.137786342	2.5	0.002803865152	0.002793262235	0.0002521025067	0.0002570995303
3.181980515	2.5	0.002436275841	0.002439746568	0.000227237321	0.0002348898999
3.226174689	2.5	0.002171695745	0.00218835361	0.0002420044233	0.0002565965011
3.270368863	2.5	0.001889246822	0.001910190292	0.0002140872097	0.0002255087299
3.314563037	2.5	0.001626406976	0.001646247612	0.0001793243257	0.0001886575469
3.358757211	2.5	0.001393096636	0.001416478456	0.0001467069265	0.0001574611403
3.402951384	2.5	0.001213370541	0.001234359384	0.0001307786477	0.0001410071403
3.447145558	2.5	0.001051582624	0.001065732785	0.0001124701746	0.0001191775232
3.491339732	2.5	0.0009020723903	0.0009098586668	9.254785719e-05	9.669912369e-05
3.535533906	2.5	0.0007739638785	0.0007778828845	7.986881429e-05	8.31935277e-05
3.57972808	2.5	0.0006612903647	0.0006635033279	6.766466888e-05	7.004216678e-05
3.623922254	2.5	0.0005632293574	0.000561951186	5.577584001e-05	5.612077069e-05
3.668116427	2.5	0.0004797807609	0.0004764382719	4.667073272e-05	4.582453354e-05
3.712310601	2.5	0.0004150746768	0.0004113982941	4.192557389e-05	4.079934744e-05
3.756504775	2.5	0.0003537798997	0.0003505037599	3.429636501e-05	3.33168013e-05
3.800698949	2.5	0.0003065714492	0.0003038638754	3.075398876e-05	2.984023897e-05
3.844893123	2.5	0.000261855062	0.0002596553707	2.596053716e-05	2.528244775e-05
3.889087297	2.5	0.0002244169471	0.0002222781011	2.201524268e-05	2.119482898e-05
3.93328147	2.5	0.0001908904725	0.0001891438034	1.812123562e-05	1.741498793e-05
3.977475644	2.5	0.0001626445699	0.000161900385	1.516529078e-05	1.477020439e-05
4.021669818	2.5	0.0001383604662	0.0001377703538	1.251023408e-05	1.221960638e-05
4.065863992	2.5	0.0001175502321	0.000116879511	1.030649903e-05	1.008174928e-05
4.110058166	2.5	0.0001009655713	0.000100142337	9.071410586e-06	8.725451271e-06
4.154252339	2.5	8.56292512e-05	8.458868657e-05	7.737079256e-06	7.365831302e-06
4.198446513	2.5	7.29420483e-05	7.234959215e-05	6.557652172e-06	6.319144849e-06
4.242640687	2.5	6.169487058e-05	6.118160148e-05	5.521984458e-06	5.357302739e-06
4.286834861	2.5	5.351341007e-05	5.320617083e-05	4.735304792e-06	4.63647927e-06
4.331029035	2.5	4.528293902e-05	4.499519966e-05	4.031814314e-06	3.940936563e-06
4.375223209	2.5	3.960677471e-05	3.936348084e-05	3.628214123e-06	3.542975543e-06
4.419417382	2.5	3.318966014e-05	3.2984422e-05	3.18492873e-06	3.104814884e-06
4.463611556	2.5	2.984748159e-05	2.972691243e-05	2.868865294e-06	2.825279729e-06
4.50780573	2.5	2.480863891e-05	2.475376158e-05	2.523290313e-06	2.495942922e-06
4.551999904	2.5	2.258887805e-05	2.256739466e-05	2.084179756e-06	2.074736473e-06
4.596194078	2.5	1.798496719e-05	1.795020489e-05	1.67843307e-06	1.661056658e-06
4.640388252	2.5	1.716411518e-05	1.714175021e-05	1.508611835e-06	1.498168307e-06
4.684582425	2.5	1.423970403e-05	1.419731517e-05	1.349733853e-06	1.335914775e-06
4.728776599	2.5	1.347817063e-05	1.345566304e-05	1.146068212e-06	1.139656617e-06
4.772970773	2.5	1.150094196e-05	1.147476632e-05	9.943413699e-07	9.902001679e-07
4.817164947	2.5	1.097825737e-05	1.095930484e-05	9.063681158e-07	9.010455889e-07
4.861359121	2.5	9.704402569e-06	9.691817911e-06	7.788718412e-07	7.753427548e-07
4.905553294	2.5	8.959828033e-06	8.949624944e-06	6.869766085e-07	6.842687883e-07
4.949747468	2.5	8.210824922e-06	8.205792724e-06	6.186254427e-07	6.170395348e-07
4.993941642	2.5	7.413927072e-06	7.409950925e-06	5.491544068e-07	5.47968501e-07
5.038135816	2.5	7.034768018e-06	7.034470344e-06	5.114771906e-07	5.114334153e-07
5.08232999	2.5	6.167823347e-06	6.166865886e-06	4.410645107e-07	4.409507595e-07
5.126524164	2.5	5.913714828e-06	5.91245954e-06	4.317955942e-07	4.313140276e-07
5.170718337	2.5	5.084943811e-06	5.083213967e-06	3.520324132e-07	3.515853843e-07
5.214912511	2.5	4.861991214e-06	4.860543672e-06	3.671352111e-07	3.66545695e-07
5.259106685	2.5	4.101950151e-06	4.100935193e-06	2.863376367e-07	2.859545958e-07
5.303300859	2.5	3.847587731e-06	3.846857142e-06	3.380188182e-07	3.37719678e-07
5.347495033	2.5	3.119429566e-06	3.119195054e-06	2.180121259e-07	2.178857537e-07
5.391689207	2.5	2.835971145e-06	2.835760986e-06	2.595378075e-07	2.594303006e-07
5.43588338	2.5	2.224036989e-06	2.224179647e-06	1.661941278e-07	1.662756636e-07
5.480077554	2.5	1.776604856e-06	1.776493863e-06	1.899884823e-07	1.899772225e-07
5.524271728	2.5	1.343101977e-06	1.343130792e-06	1.17736786e-07	1.177378021e-07
5.568465902	2.5	9.409904087e-07	9.410017457e-07	1.326684833e-07	1.326579086e-07
5.612660076	2.5	4.471787175e-06	4.471765208e-06	2.357333747e-07	2.357134121e-07

0	5	0.4402168816	0.4594919198	0.007703329843	0.00870763986
0.04419417382	5	0.4440930406	0.4662448736	0.007764054917	0.008797539647
0.08838834765	5	0.4388656208	0.467715205	0.007740289597	0.008963868632
0.1325825215	5	0.4336010573	0.4637823103	0.007689632538	0.009051500309
0.1767766953	5	0.4238177344	0.4550640532	0.007627754597	0.008900399768
0.2209708691	5	0.4199984463	0.4501903723	0.007677469793	0.008989339426
0.2651650429	5	0.4223991853	0.4468566158	0.007550375837	0.008649022875
0.3093592168	5	0.4240755118	0.4456132962	0.007523705972	0.008588060085
0.3535533906	5	0.4145236743	0.434545622	0.007547555412	0.008546358771
0.3977475644	5	0.4091451918	0.4285227589	0.007526868825	0.008518719423
0.4419417382	5	0.3919096433	0.4124623757	0.007214021099	0.008278600244
0.4861359121	5	0.3756806329	0.3925670241	0.007050151942	0.008000880522
0.5303300859	5	0.3591760247	0.3756642184	0.00681584258	0.007717435134
0.5745242597	5	0.3484854406	0.3631616273	0.006644160152	0.007583217864
0.6187184335	5	0.3336925209	0.3472674583	0.006569731586	0.007394056415
0.6629126074	5	0.3211459515	0.3314849414	0.006340963982	0.00707847302
0.7071067812	5	0.3118314627	0.3222057531	0.006232458502	0.006998864544
0.751300955	5	0.3035403137	0.3141227991	0.006040713351	0.006775397123
0.7954951288	5	0.2924827962	0.3036365919	0.005956675912	0.00668453166
0.8396893027	5	0.2756509013	0.2894137333	0.005890741598	0.006614313013
0.8838834765	5	0.2582856284	0.2700560472	0.005766658433	0.006384331806
0.9280776503	5	0.2446709088	0.2531822994	0.005510874231	0.006115869608
0.9722718241	5	0.2339258412	0.2423384599	0.005465279032	0.006061716293
1.016465998	5	0.2205944259	0.2280794701	0.00529499113	0.005831074644
1.060660172	5	0.2094858951	0.2178550382	0.005211629218	0.005758824862
1.104854346	5	0.1981741245	0.2042812053	0.004979662317	0.005465629477
1.149048519	5	0.1823899772	0.1868983763	0.004651949557	0.005083429236
1.193242693	5	0.1669420374	0.1700215693	0.004368111541	0.004813659856
1.237436867	5	0.1527956392	0.154308143	0.004204666983	0.00459453791
1.281631041	5	0.1425990498	0.1428300258	0.004036729567	0.004358397304
1.325825215	5	0.1336144926	0.1335987706	0.003924678011	0.004183179365
1.370019389	5	0.1224871564	0.1236894039	0.003808967188	0.004100169189
1.414213562	5	0.1109603774	0.113490152	0.003526112408	0.003855154657
1.458407736	5	0.09925877333	0.1013024322	0.003352313059	0.003623420373
1.50260191	5	0.08956662702	0.09110181382	0.003201697421	0.003436978922
1.546796084	5	0.08044680179	0.08130605485	0.002959233288	0.003124211111
1.590990258	5	0.07437936715	0.07496587475	0.002892181063	0.003047220062
1.635184431	5	0.06690621513	0.06771218147	0.002717053071	0.002875964675
1.679378605	5	0.06042126824	0.06016750223	0.002541384481	0.002656601333
1.723572779	5	0.05386450504	0.05320838608	0.002365399232	0.002519337887
1.767766953	5	0.04723573203	0.04690256378	0.00217445025	0.002303735514
1.811961127	5	0.04208670748	0.04176805597	0.00203817592	0.002126993335
1.856155301	5	0.03728524533	0.03742161972	0.001888306999	0.002005009972
1.900349474	5	0.03183653599	0.03232913892	0.00170131599	0.001799198671
1.944543648	5	0.02817608966	0.02859646341	0.001555779069	0.001646393791
1.988737822	5	0.02495083095	0.02498862017	0.001464703445	0.001520946525
2.032931996	5	0.02208598081	0.02205170816	0.001388953006	0.001469619076
2.07712617	5	0.01982230994	0.0199011115	0.001308918553	0.00141714039
2.121320344	5	0.01741358003	0.01746774365	0.001288083878	0.001393275457
2.165514517	5	0.01600249113	0.01602059853	0.001270661624	0.001355093676
2.209708691	5	0.01314423461	0.01301404829	0.001084613192	0.001140125222
2.253902865	5	0.01137268549	0.01104071783	0.001019062075	0.001030996661
2.298097039	5	0.01003369153	0.009848902349	0.0008799699799	0.0008959846788
2.342291213	5	0.008709578592	0.008412248414	0.0007705990511	0.0007818579354
2.386485387	5	0.007860316866	0.007612456624	0.0007713584801	0.0007705551842
2.43067956	5	0.006486479398	0.006271941156	0.0006169889102	0.00061077971
2.474873734	5	0.005408269355	0.005282676173	0.0005775210891	0.0005789443695
2.519067908	5	0.004555888769	0.004426464174	0.0005233145728	0.0005125354798
2.563262082	5	0.003957482578	0.003873483768	0.0005006006827	0.0004811230435
2.607456256	5	0.003414556112	0.003355625326	0.0004673286054	0.0004634491753
2.651650429	5	0.003002828695	0.003036740913	0.0004605912308	0.0005043305912
2.695844603	5	0.002764044299	0.002755339505	0.0004633423672	0.0005021834754
2.740038777	5	0.002307921598	0.00221817124	0.000358969896	0.0003637416193
2.784232951	5	0.00211164359	0.002103487745	0.0003899334277	0.0004515905039
2.828427125	5	0.001792112808	0.001790499111	0.0003382030159	0.0003761537215
2.872621299	5	0.001409314104	0.001384366852	0.0002252686411	0.0002328616751
2.916815472	5	0.001133447911	0.00112206234	0.0001732676547	0.0001785413458
2.961009646	5	0.0009886490966	0.0009408122142	0.0001863707502	0.0001650802176
3.00520382	5	0.0009430939335	0.0008868584761	0.0002567541125	0.0002169265767
3.049397994	5	0.000787230965	0.0007334453742	0.0001996248292	0.0001617324901
3.093592168	5	0.0006553164225	0.0006446667251	0.0001590998837	0.0001553680656
3.137786342	5	0.0005078223617	0.0005093931114	0.0001104248534	0.0001194361789
3.181980515	5	0.0004021707133	0.0003976295408	6.924082274e-05	7.327068739e-05
3.226174689	5	0.0003792419403	0.0003716425201	0.0001003542789	0.0001034057413
3.270368863	5	0.0003228346394	0.000315009063	9.221504755e-05	9.573724053e-05
3.314563037	5	0.000243264876	0.0002303120123	5.032742344e-05	4.665617921e-05
3.358757211	5	0.00019571011	0.0001766315252	3.971913136e-05	3.091720013e-05
3.402951384	5	0.0001777831515	0.0001606331284	4.819934077e-05	3.797081705e-05
3.447145558	5	0.0001522704499	0.0001401514304	4.307951835e-05	3.584829905e-05
3.491339732	5	0.0001256426637	0.0001212114748	3.533768794e-05	3.202115402e-05
3.535533906	5	9.931064252e-05	9.763627564e-05	2.110210308e-05	1.941054635e-05
3.57972808	5	7.960864092e-05	7.902470086e-05	1.393791957e-05	1.318883906e-05
3.623922254	5	6.201446187e-05	6.314824356e-05	6.672595083e-06	7.010600265e-06
3.668116427	5	4.679416338e-05	4.811187456e-05	7.603248727e-06	7.319597781e-06
3.712310601	5	3.978122627e-05	4.121424029e-05	7.587709569e-06	7.31278659e-06
3.756504775	5	3.55945562e-05	3.717587701e-05	5.753361464e-06	5.375447307e-06
3.800698949	5	3.375053979e-05	3.459031004e-05	4.395843259e-06	4.584142782e-06
3.844893123	5	2.898856681e-05	2.949423527e-05	3.51596344e-06	3.633893529e-06
3.889087297	5	2.616748319e-05	2.611159596e-05	3.770451167e-06	3.702021985e-06
3.93328147	5	2.298489791e-05	2.302668179e-05	3.635626253e-06	3.522564991e-06
3.977475644	5	1.782915913e-05	1.795488813e-05	2.237551699e-06	2.199752809e-06
4.021669818	5	1.545208646e-05	1.555571853e-05	1.831088922e-06	1.874902425e-06
4.065863992	5	1.23151832e-05	1.241742076e-05	1.300760903e-06	1.382346171e-06
4.110058166	5	1.060880174e-05	1.044715786e-05	1.123152746e-06	1.121504575e-06
4.154252339	5	8.552805154e-06	8.161753077e-06	9.542633626e-07	9.195280483e-07
